Invoice_No,Customer_ID,Customer_Industry,Invoice_Date,Due_Date,Invoice_Amount,Amount_Paid,Outstanding_Amount,Status,Last_Payment_Date,Aging_Bucket,Payment_Delay_Days,Partial_Payment_Flag,High_Risk_Flag,Payment_Consistency_Index,Credit_Utilization_Velocity,Negotiation_Frequency,Response_to_Reminder_Ratio
INV01154,CUST004,Finance,2024-05-16,2024-07-15,13334.810459053799,12633.187631706474,1161.4907337495233,Partially Paid,2024-08-09,90+,28.43246105559958,1,1,25.777400887235572,0.6823853912501243,4,0.8082061555999498
INV01155,CUST010,Finance,2022-04-16,2022-06-15,18788.368049310433,9076.471748950695,9317.216128337412,Partially Paid,2022-08-27,90+,70.33541132326768,1,1,27.40095059605445,1.0527709702973231,5,0.43016080814622415
INV01156,CUST014,Manufacturing,2023-08-13,2023-09-12,16287.001743435687,14507.814886849772,1664.1730540108001,Partially Paid,2023-09-30,90+,15.548503451994868,1,1,26.416050335933956,1.1811561356576752,3,0.9747080006007537
INV01157,CUST003,Retail,2023-10-02,2023-12-01,14528.178213553878,14311.713808868812,253.77061176184446,Partially Paid,2024-02-25,90+,89.07357374398691,1,1,26.523182641432072,1.2718982855437944,4,0.5453645495685848
INV01158,CUST004,Finance,2023-12-22,2024-02-20,8409.905988908184,230.5458209141311,7661.41538950214,Overdue,,90+,0.0,0,1,25.9064461783806,0.9754658332133289,4,0.6814608193575541
INV01159,CUST005,Retail,2022-08-01,2022-09-30,19290.84776656563,44.500929933323654,18858.53526733954,Overdue,,90+,4.193732204959044,0,1,27.651511244128184,0.343975961269108,1,0.6308897802140253
INV01160,CUST012,Healthcare,2024-11-05,2025-01-04,11202.30948462205,11291.07449003034,166.1302553597426,Partially Paid,2025-01-26,0-30,19.95704819755392,1,0,21.87066180912673,0.9324414365209708,1,0.991645006915948
INV01161,CUST010,Finance,2023-03-12,2023-04-26,10620.504424970957,0.0,11326.940380344995,Overdue,,90+,0.0,0,1,27.14299826242364,0.6251051670034303,3,0.46003105507103953
INV01162,CUST011,Technology,2022-11-13,2022-12-13,3547.782144582291,1967.9253458513012,818.5848131412171,Partially Paid,2023-01-25,90+,40.19372894431803,1,1,27.565445876653826,0.5389260265629103,2,0.3117759344897419
INV01163,CUST015,Technology,2024-09-14,2024-10-14,207.04162812267822,743.6931354998844,0.0,Partially Paid,2025-01-02,61-90,80.02239959769719,1,1,25.92026091814958,0.44027772126013415,5,0.5703721588116665
INV01164,CUST007,Healthcare,2023-04-05,2023-06-04,11671.739778483334,7308.307994472653,4139.928090202444,Partially Paid,2023-06-19,90+,10.501794161680316,1,1,24.644759912860142,0.7748809904055954,1,1.0016706075979638
INV01165,CUST017,Retail,2022-08-10,2022-08-25,11262.220650435343,8288.385714297698,2702.11346663519,Partially Paid,2022-11-21,90+,86.51646542547253,1,1,27.968318767648533,0.7560782692064724,1,0.9057692748217552
INV01166,CUST016,Retail,2023-12-19,2024-02-17,19652.668589676145,10764.704740005493,8037.959614754407,Partially Paid,2024-04-05,90+,43.6304630182098,1,1,26.667251870032587,0.8078247445292392,3,0.13119523741698677
INV01167,CUST012,Healthcare,2024-01-23,2024-02-22,6831.027002500068,219.65017588220638,6370.074833393519,Overdue,,90+,2.111133208406981,0,1,21.921133898179622,1.495590464773109,5,0.37721085658226616
INV01168,CUST016,Retail,2022-08-24,2022-10-08,15250.46917200528,0.0,15032.619061600379,Overdue,,90+,2.1800906492203778,0,1,26.604100777639154,0.8178657103850047,1,0.2410564717691867
INV01169,CUST004,Finance,2023-07-25,2023-09-23,18286.51929882717,10014.438138134063,8484.586147545555,Partially Paid,2023-11-21,90+,53.735995374019055,1,1,25.83935154932412,1.3203508210920873,2,0.6850135366149323
INV01170,CUST015,Technology,2023-04-09,2023-05-24,7445.268925584844,162.01853647571224,7034.152850248167,Overdue,,90+,4.058100894815864,0,1,25.78945740462053,0.48072301257390115,1,0.7403999805910579
INV01171,CUST015,Technology,2024-05-28,2024-06-12,8760.329430324542,5269.038234402526,2726.826125162313,Partially Paid,2024-09-03,90+,90.59792403017829,1,1,26.16449874655116,0.27093010645863086,2,0.3545983026406848
INV01172,CUST011,Technology,2022-02-23,2022-03-10,13174.789832552704,6774.526390780427,6433.289675577481,Partially Paid,2022-03-24,90+,14.139965930224351,1,1,27.742654673346724,1.4153732569056776,0,1.0204417582012966
INV01173,CUST003,Retail,2023-07-02,2023-08-31,10524.10314147823,7881.956272350722,2564.011416782987,Partially Paid,2023-11-24,90+,83.04952833338774,1,1,26.808552438469388,0.5568416797713714,0,0.3991216226227232
INV01174,CUST010,Finance,2022-03-01,2022-04-15,3620.9957226521296,0.0,3406.5974601195626,Overdue,,90+,8.59250392116913,0,1,27.446837559644056,1.001319972735485,1,0.36554477478843456
INV01175,CUST002,Finance,2023-01-05,2023-01-20,4593.197484830456,3551.516377065188,950.5585837270197,Partially Paid,2023-04-03,90+,68.98728207325831,1,1,27.205070746687472,0.635777639212109,4,0.9955420582301169
INV01176,CUST004,Finance,2023-07-14,2023-09-12,16698.60547223359,13700.06229547552,2687.289050890073,Partially Paid,2023-09-24,90+,12.06117021001859,1,1,25.975785808168233,0.28674497826538964,3,0.7017482139535527
INV01177,CUST001,Technology,2023-09-25,2023-10-10,3812.9465043991204,90.5482544029927,4287.129654882892,Overdue,,90+,0.5464675724703248,0,1,29.7953778248052,0.452260882651792,3,0.6927021907414683
INV01178,CUST011,Technology,2023-11-27,2023-12-27,4008.806331679264,2590.215793609765,1114.7414925181226,Partially Paid,2024-03-18,90+,86.09236306829926,1,1,27.68345270366904,1.181907611003357,1,0.4058042011263266
INV01179,CUST004,Finance,2023-12-20,2024-02-03,15815.171441638337,10472.211118715799,6081.280715098344,Partially Paid,2024-02-19,90+,17.094439356434023,1,1,26.256608467224662,0.5522245685637478,5,0.13551547393385832
INV01180,CUST006,Healthcare,2022-01-13,2022-03-14,16808.339895977246,9034.73528138189,7933.608824279097,Partially Paid,2022-05-21,90+,66.48299851354565,1,1,24.5997453678865,1.3164173895212294,4,0.859101430703007
INV01181,CUST008,Manufacturing,2023-01-07,2023-01-22,17152.68385565335,15677.766403510459,1667.0063463600618,Partially Paid,2023-01-24,90+,0.0,1,1,27.08147285443795,0.3758966774148894,3,0.9153602136079663
INV01182,CUST017,Retail,2022-10-21,2022-11-05,19072.932145279312,16897.979811156023,1582.7390187994145,Partially Paid,2023-01-11,90+,65.96007027641797,1,1,28.411984518072185,1.0132685698396542,1,0.11133542886247356
INV01183,CUST006,Healthcare,2024-03-31,2024-04-30,20147.522672489627,15019.473489388776,4581.084317015127,Partially Paid,2024-07-13,90+,70.93660957225941,1,1,24.537063022323334,0.40368519516851764,1,0.5980260430708755
INV01184,CUST018,Finance,2022-05-23,2022-07-22,9052.7167994566,8824.11126199692,719.6435036039071,Partially Paid,2022-10-13,90+,83.14549969790721,1,1,27.305516811492208,0.9825412268949116,3,0.38082511909328354
INV01185,CUST006,Healthcare,2022-10-18,2022-11-02,10939.969612096906,9919.679385251276,1270.5917436035945,Partially Paid,2023-01-25,90+,82.28353737936953,1,1,24.312666902149747,0.26080694588454634,4,0.29135054271437427
INV01186,CUST011,Technology,2022-03-04,2022-04-18,6432.471596756603,81.87434911876517,6254.0463885951485,Overdue,,90+,0.0,0,1,28.071881386413292,0.36288042360606554,5,0.5242608432263283
INV01187,CUST018,Finance,2022-07-07,2022-07-22,1537.089082344789,1571.5653978462678,927.583935836214,Partially Paid,2022-08-14,90+,26.818549125447845,1,1,26.994064704258662,0.2112700469910856,0,0.43539912525119534
INV01188,CUST014,Manufacturing,2024-12-22,2025-02-05,2351.736181832534,1349.835602868879,495.5155223012923,Partially Paid,2025-03-17,0-30,38.48592331129924,1,0,26.06469016439211,1.1297862637034053,4,0.7479739759502939
INV01189,CUST015,Technology,2023-03-17,2023-04-01,14803.779679843921,8463.994226096875,6280.94102095479,Partially Paid,2023-04-27,90+,22.141928107127345,1,1,25.91212354506606,1.3146901445500807,2,0.36653122378678793
INV01190,CUST008,Manufacturing,2024-02-10,2024-04-10,9727.709034340949,5597.829960451982,4545.8330671378,Partially Paid,2024-05-12,90+,31.48810267556417,1,1,27.662372133222235,0.9120250833700099,1,0.4419154269797842
INV01191,CUST013,Finance,2024-05-09,2024-07-08,6981.243628971964,0.0,7046.628184667396,Overdue,,90+,0.2080078552224087,0,1,24.999159132949355,0.25296468359839136,1,0.4366488600209916
INV01192,CUST006,Healthcare,2024-07-18,2024-09-16,2624.7930528613438,2906.8809113819993,93.39313186724044,Partially Paid,2024-11-19,90+,58.68669771324476,1,1,24.372364511165433,1.1306271545066944,3,0.5626273048512939
INV01193,CUST006,Healthcare,2023-11-30,2024-01-14,13112.489657563752,13047.580661236898,532.2937245514881,Partially Paid,2024-02-04,90+,22.00897674277311,1,1,24.593002880388845,0.2784642612643202,5,0.9969071618656428
INV01194,CUST014,Manufacturing,2022-11-19,2023-01-18,2540.8695542505397,2348.9296055972386,0.0,Partially Paid,2023-01-18,90+,0.0,1,1,26.23969425854191,1.1485874854236557,0,0.47844294936130727
INV01195,CUST013,Finance,2024-01-28,2024-03-13,12132.277027452461,6667.139125120356,5426.736640611058,Partially Paid,2024-05-18,90+,71.20548897464013,1,1,25.081556872117677,0.5540165930971308,0,0.7395498592219983
INV01196,CUST001,Technology,2023-10-01,2023-11-15,18176.263610556412,370.67852415919435,17933.241029896475,Overdue,,90+,1.5940530364606573,0,1,29.901096487956842,0.5355859755868488,5,0.23179544023476642
INV01197,CUST020,Retail,2023-10-27,2023-12-11,6691.303744188795,5416.953216391603,1823.5008519511969,Partially Paid,2023-12-28,90+,15.783378176748965,1,1,27.9207014979415,1.0884416225844218,0,0.4405477884052161
INV01198,CUST007,Healthcare,2022-06-23,2022-07-23,9443.07571459662,7531.886916099559,1039.9506883093916,Partially Paid,2022-09-27,90+,63.73296475675436,1,1,24.830798025296616,1.3080429998489007,5,0.32176643960464874
INV01199,CUST015,Technology,2022-04-18,2022-05-03,12581.69148052314,161.0963652763923,11796.49518656952,Overdue,,90+,0.0,0,1,26.08590339907723,0.6932952039719564,5,0.2686480179310578
INV01200,CUST019,Retail,2022-11-15,2022-12-30,6844.551564659523,344.1515115791356,6597.82010557366,Overdue,,90+,1.864302594987853,0,1,26.87565964824066,1.1022611168811105,3,0.33462649826456703
INV01201,CUST014,Manufacturing,2022-11-19,2023-01-03,11926.54931770801,9081.621118542966,2968.3663354713917,Partially Paid,2023-04-01,90+,87.92243882478456,1,1,26.290552265138118,0.9826188425471377,4,0.19073343228960352
INV01202,CUST013,Finance,2022-04-12,2022-04-27,11407.421362438476,10771.879271342417,777.1320078984271,Partially Paid,2022-05-27,90+,29.339334457593658,1,1,25.171695774822613,0.6512193858163552,3,0.4923457067776878
INV01203,CUST001,Technology,2022-06-17,2022-08-16,7642.0356333075515,4863.804118679817,3028.284807939236,Partially Paid,2022-09-12,90+,27.177580823693315,1,1,29.888529236278238,0.31525118364755655,3,0.6812047500230538
INV01204,CUST007,Healthcare,2023-07-12,2023-08-11,6821.38902291894,265.1082507539771,6435.647673604595,Overdue,,90+,0.0,0,1,24.670588031353894,0.7641754819612762,0,0.8283113065257752
INV01205,CUST007,Healthcare,2024-06-26,2024-07-11,8865.73966963362,5446.753006118145,3496.3414514180695,Partially Paid,2024-08-25,90+,43.95585938786296,1,1,24.66142504112516,0.8273014732900742,3,0.9427167027487295
INV01206,CUST009,Technology,2024-05-18,2024-07-02,605.6428723004869,784.3747139243519,0.0,Partially Paid,2024-08-25,90+,47.65436193371711,1,1,25.798144891302094,0.5129408511515121,2,0.8886422401355881
INV01207,CUST003,Retail,2024-09-21,2024-10-06,5102.873133437,3363.4513459070713,2093.1233364085315,Partially Paid,2024-11-23,61-90,50.96238212459852,1,1,26.95247009202776,0.6252738241965933,5,0.9126671460512188
INV01208,CUST019,Retail,2024-06-24,2024-08-08,4633.2036328869235,2809.6401288476495,1330.8545096202836,Partially Paid,2024-10-05,90+,58.90903703243166,1,1,26.577577518543283,0.707933974537404,4,0.12532836868749295
INV01209,CUST004,Finance,2024-04-28,2024-06-27,14531.714077862287,9269.194876843341,5360.474970533437,Partially Paid,2024-08-20,90+,51.64690351976531,1,1,26.010380392616526,1.2461773126182376,0,0.23842590722639345
INV01210,CUST018,Finance,2023-07-14,2023-07-29,9496.766860271116,404.874392684491,8734.034867169568,Overdue,,90+,5.776550317631809,0,1,27.09072117684085,0.7616535976540997,5,0.7786150327242555
INV01211,CUST006,Healthcare,2023-03-18,2023-04-17,16532.115535415134,9949.102975748923,6659.548146556396,Partially Paid,2023-07-06,90+,80.26473156200612,1,1,24.364948729230427,1.0743953536399022,4,0.3185433805957206
INV01212,CUST012,Healthcare,2024-11-15,2024-11-30,2923.9701546394977,3508.5545597109567,0.0,Partially Paid,2025-02-27,31-60,85.8477246490011,1,0,21.737670767048332,1.3329158976015634,5,0.2541044762863397
INV01213,CUST011,Technology,2022-08-22,2022-10-06,14590.803640063903,12810.318928129494,2303.676162327526,Partially Paid,2022-12-17,90+,74.6064652901638,1,1,27.70314310332588,0.3657913793064975,4,0.1447905291595837
INV01214,CUST007,Healthcare,2023-12-08,2024-01-22,17870.60988578065,15675.184154544891,1134.7509159477013,Partially Paid,2024-04-08,90+,78.21098814425812,1,1,24.643105677426508,0.6123681417194806,5,0.6057234675080844
INV01215,CUST015,Technology,2024-05-30,2024-06-29,9442.538469138008,8770.919487228623,860.7532943511811,Partially Paid,2024-08-08,90+,41.20043669225136,1,1,25.559440530883347,1.2202626306102622,0,0.32442619418820595
INV01216,CUST004,Finance,2022-08-16,2022-09-30,7846.586004790205,0.0,7629.526282074106,Overdue,,90+,0.0,0,1,25.85020348574619,0.6505725311416309,3,0.1873790348940846
INV01217,CUST009,Technology,2023-08-04,2023-09-18,6267.173592793366,3473.986704925516,3590.513327940276,Partially Paid,2023-12-04,90+,78.37054999346162,1,1,25.748842125537436,0.7189097664646789,3,0.17839105477522502
INV01218,CUST016,Retail,2024-09-23,2024-11-07,11336.111503047674,7378.526831642845,3992.6396146817865,Partially Paid,2025-01-14,31-60,67.20364877175214,1,0,26.13475900740732,1.0791641336442184,5,0.7519075971607031
INV01219,CUST017,Retail,2024-12-15,2024-12-30,3692.4457167422083,2887.218625729524,964.8081517237894,Partially Paid,2025-01-07,0-30,9.691349135410828,1,0,28.57025018533634,0.7890995370224446,0,0.7668154073623138
INV01220,CUST011,Technology,2023-09-24,2023-10-09,12932.904538857958,6745.104928331015,5182.991182762292,Partially Paid,2023-11-20,90+,36.204558509249196,1,1,27.678796502998242,1.4373852499349933,2,0.3995736645390212
INV01221,CUST020,Retail,2022-04-04,2022-05-04,16580.758968150978,506.06469474621827,16340.609730405022,Overdue,,90+,0.0,0,1,28.092146096915265,1.0307537815980907,3,0.9159691570976216
INV01222,CUST013,Finance,2023-03-28,2023-04-27,17332.106374945397,15373.047670396014,1943.745014303467,Partially Paid,2023-06-01,90+,40.239338651755716,1,1,25.103903662925966,0.3673447696307035,5,0.16250053051938296
INV01223,CUST020,Retail,2024-03-20,2024-05-19,3408.3805974541865,1949.906574828039,1004.5648768275782,Partially Paid,2024-06-16,90+,25.666339011685054,1,1,27.537301448512085,0.25617202065880856,0,0.6236141748000079
INV01224,CUST013,Finance,2022-04-23,2022-06-07,11119.496841904263,6462.903751055962,5206.831385648416,Partially Paid,2022-06-22,90+,13.162933561853453,1,1,25.207220032528742,1.4684648629199815,2,0.9741699053927572
INV01225,CUST019,Retail,2022-01-16,2022-02-15,5580.938362057755,5376.14773395188,435.4020893008179,Partially Paid,2022-03-26,90+,37.6371604055754,1,1,27.034618198514874,1.389774151157963,3,0.9681984168680307
INV01226,CUST004,Finance,2023-02-23,2023-04-09,17747.01727049222,16066.597061602746,1842.747542369261,Partially Paid,2023-04-21,90+,8.304176812964235,1,1,26.16064079693316,0.20898260779486746,5,0.6650846983996002
INV01227,CUST012,Healthcare,2023-09-10,2023-10-10,2003.3489479908603,1954.7567935359616,746.9356535227765,Partially Paid,2023-11-15,90+,29.28171380176677,1,1,21.562686155410923,0.9889236439798762,4,0.4411246313682728
INV01228,CUST012,Healthcare,2023-03-09,2023-05-08,1928.932295361037,1930.999645482857,487.47861328558565,Partially Paid,2023-05-14,90+,5.298483492055101,1,1,21.68580079850161,1.2490473492894951,5,0.7118093709094836
INV01229,CUST015,Technology,2022-10-09,2022-11-08,1134.5343787806826,647.9201713618779,89.50202795217011,Partially Paid,2022-12-27,90+,49.41332719259852,1,1,25.786219749039283,0.8630126162207082,5,0.6553805472677882
INV01230,CUST020,Retail,2023-06-08,2023-06-23,11012.041343481347,9256.911206064413,1009.444463756184,Partially Paid,2023-09-17,90+,85.84026303126952,1,1,27.741351048293364,1.2324192028832581,3,0.14696285365181974
INV01231,CUST006,Healthcare,2023-08-16,2023-09-30,951.4067246338848,318.75739590495505,731.0940518571524,Overdue,,90+,0.0,0,1,24.57297719240605,0.8405138853206986,3,0.21412363776181978
INV01232,CUST010,Finance,2023-11-03,2023-11-18,11461.384942211283,9881.965167857099,2726.756628942043,Partially Paid,2024-01-08,90+,51.13094389613262,1,1,27.191566737200404,0.9916460412824074,0,0.9282965434423147
INV01233,CUST020,Retail,2022-09-03,2022-10-03,8375.276626027808,4881.638260920488,3517.5724607233337,Partially Paid,2022-10-04,90+,4.11180616852401,1,1,27.72910451928337,0.654596548666032,0,0.9338136005324902
INV01234,CUST019,Retail,2022-01-16,2022-02-15,12731.663747243241,10056.386032800347,1842.6152004636529,Partially Paid,2022-05-10,90+,83.42060267145025,1,1,26.643866065159887,0.4936293329987643,1,0.24551050673725858
INV01235,CUST003,Retail,2024-10-15,2024-12-14,17946.75864311154,13043.005702035489,5269.188289130598,Partially Paid,2025-01-17,0-30,32.25345984269307,1,0,26.458606417862192,1.2682205180619894,2,0.7295613542597154
INV01236,CUST005,Retail,2024-05-31,2024-07-30,11717.342425852778,9573.225405600635,1262.141229260403,Partially Paid,2024-09-15,90+,46.144727660799944,1,1,27.593008463716597,0.2641231069455975,4,0.17170568381228382
INV01237,CUST011,Technology,2022-12-26,2023-02-24,11569.77031795771,6844.309961491706,4511.13943401615,Partially Paid,2023-05-12,90+,78.76255546032195,1,1,27.783975927706066,1.1351795795587585,0,0.49269764090423224
INV01238,CUST004,Finance,2022-09-22,2022-10-22,19819.41521733796,14648.444623583011,5332.016682457558,Partially Paid,2022-12-17,90+,60.29583085256679,1,1,25.978363974640192,0.7052048522546042,5,0.7168838718542465
INV01239,CUST008,Manufacturing,2024-02-18,2024-04-18,9866.147030404725,402.4781756638041,10054.98670746636,Overdue,,90+,0.0,0,1,27.067285692686717,1.4825017644102674,1,0.30925002955956893
INV01240,CUST010,Finance,2024-12-26,2025-01-25,16074.59566872844,221.15264841539351,15597.565458694506,Overdue,,0-30,0.3009877652742805,0,0,27.526268690408084,0.2813048645892146,2,0.7306942884894625
INV01241,CUST004,Finance,2023-04-17,2023-05-17,7526.769994177874,4976.906984950833,2321.7183227187834,Partially Paid,2023-07-10,90+,55.02938999274832,1,1,26.285649076166436,0.31290569087570297,3,0.4402149957365272
INV01242,CUST006,Healthcare,2024-10-21,2024-12-05,4797.190629013801,4291.1070113320375,897.5509395820052,Partially Paid,2025-01-03,0-30,25.98026483087636,1,0,24.309872858867962,1.4116811850078361,5,0.6797966245465215
INV01243,CUST012,Healthcare,2023-12-27,2024-01-11,15393.129683026205,14462.938916784138,963.5065990363751,Partially Paid,2024-02-19,90+,39.06211545840102,1,1,21.59293488490239,0.47398853259841256,2,0.2717076074893315
INV01244,CUST005,Retail,2022-05-28,2022-07-12,14512.358196414552,9857.430403020928,5252.797331058539,Partially Paid,2022-07-23,90+,6.540958127747216,1,1,27.653665580170646,0.8379385914192007,1,0.8515235784276203
INV01245,CUST017,Retail,2024-03-24,2024-04-08,5991.767374216295,2668.9343001348843,2856.523567595535,Partially Paid,2024-05-08,90+,24.617991349862546,1,1,28.641617928340754,0.9631072402314086,1,0.7667140229060312
INV01246,CUST013,Finance,2022-03-28,2022-04-12,9217.24204058273,0.0,9191.140485856802,Overdue,,90+,1.1157581757345743,0,1,25.051128580269587,0.8982038570326499,3,0.540964370636627
INV01247,CUST014,Manufacturing,2024-06-12,2024-07-12,10462.621398976882,5589.074714714389,4965.900029483601,Partially Paid,2024-08-17,90+,34.8321320348865,1,1,26.023743316127856,0.7377936552319166,1,0.7387065986845811
INV01248,CUST020,Retail,2022-02-08,2022-04-09,8020.632506840144,5850.463918300874,2616.1213584871275,Partially Paid,2022-04-10,90+,1.6154007612273675,1,1,27.979659094018036,1.1502818105265158,2,0.5164521002721951
INV01249,CUST005,Retail,2024-07-30,2024-09-28,10358.049488854389,100.04546641181014,10410.634619419829,Overdue,,90+,0.0,0,1,27.70022170408367,1.264044578279612,0,0.7345447312109046
INV01250,CUST019,Retail,2022-06-09,2022-08-08,12984.38676774345,10071.988449502789,3283.478987538476,Partially Paid,2022-08-25,90+,14.029483278799228,1,1,26.82623463742982,0.862412443715828,2,0.6259576064926248
INV01251,CUST013,Finance,2023-10-04,2023-11-18,17128.762716599,13359.212437083694,4389.25864600592,Partially Paid,2024-02-12,90+,85.86232214871835,1,1,25.044837078978222,0.276306110177109,5,0.8814743451696802
INV01252,CUST014,Manufacturing,2024-05-29,2024-07-28,16462.092655677316,407.36213639804436,16278.115161035304,Overdue,,90+,0.0,0,1,26.405977866354757,0.7961787274637866,5,0.5070402646790616
INV01253,CUST006,Healthcare,2024-04-08,2024-05-08,11912.644597512983,8645.08115552943,3758.30281150709,Partially Paid,2024-07-25,90+,82.23177636443765,1,1,24.502774805228352,0.8998164194866949,0,0.5680625114504301
INV01254,CUST016,Retail,2024-05-05,2024-07-04,3839.21293198935,3380.107824587795,52.66181790464128,Partially Paid,2024-07-04,90+,0.0,1,1,26.458703403305122,0.7881302200185016,3,0.16510963048932806
INV01255,CUST018,Finance,2023-08-16,2023-10-15,10871.147256856659,8941.30992970857,1621.3609765163471,Partially Paid,2023-11-28,90+,43.40435949181599,1,1,27.211919841932687,0.5634863367202333,5,0.9714554429203427
INV01256,CUST006,Healthcare,2022-08-24,2022-10-23,8860.89597946934,7883.484544205938,1449.4779658035027,Partially Paid,2022-12-29,90+,63.82908129248475,1,1,24.19398413950405,1.3241255900400266,3,0.35652990889466774
INV01257,CUST018,Finance,2024-04-09,2024-05-24,4464.007131736269,2131.7452752176014,1711.3369420673537,Partially Paid,2024-07-20,90+,58.735401013052034,1,1,27.316528035586867,0.5784418527888858,1,0.8835232851008248
INV01258,CUST006,Healthcare,2022-02-12,2022-03-14,19117.795772748268,0.0,19341.926212006245,Overdue,,90+,0.0,0,1,24.372955038282534,0.5321682722757661,2,0.6238299212809807
INV01259,CUST016,Retail,2023-10-28,2023-12-27,13160.16323061663,12277.146546172438,766.5997892635888,Partially Paid,2024-03-03,90+,65.4220523488568,1,1,26.51336100676883,0.5090409180506317,2,0.2721271580271142
INV01260,CUST010,Finance,2022-12-18,2023-01-02,19355.146072659052,161.26242440628397,19157.671106116843,Overdue,,90+,2.595708039546258,0,1,27.382888297013878,1.2459884974899205,2,0.2290363924648631
INV01261,CUST005,Retail,2024-07-31,2024-09-14,15007.558287868991,10313.678163120676,4939.338805827867,Partially Paid,2024-10-01,90+,17.0895371367634,1,1,27.575578040522075,0.7071984384440861,5,0.8026510033612527
INV01262,CUST006,Healthcare,2024-01-12,2024-03-12,9949.708610686155,9484.147770130501,167.015717987834,Partially Paid,2024-05-05,90+,55.57179525714745,1,1,24.563045505944963,0.790222789934803,3,0.2531314466669797
INV01263,CUST011,Technology,2022-06-30,2022-08-29,7648.120852376813,4619.138612493862,3291.612728899662,Partially Paid,2022-09-12,90+,11.014497175248636,1,1,27.69027268708662,1.1772495261707219,2,0.8445341280807501
INV01264,CUST015,Technology,2024-06-13,2024-07-28,4507.884049839584,3838.4614324053864,694.8936800756647,Partially Paid,2024-10-05,90+,64.72610404119334,1,1,25.84805645100058,0.37549046695949645,3,0.7875393214801216
INV01265,CUST020,Retail,2022-08-05,2022-08-20,10056.679681286803,65.5617539791404,9994.654702841437,Overdue,,90+,0.3261604137790561,0,1,28.001384092012746,0.5072407405945148,5,0.2991621109338168
INV01266,CUST002,Finance,2023-05-14,2023-05-29,1327.9578405469301,212.4430381910879,1844.3023857659289,Overdue,,90+,0.0,0,1,27.37950778343043,1.1376865417923554,2,0.45407215718096866
INV01267,CUST012,Healthcare,2024-06-11,2024-07-26,7672.689971408168,5704.285413561548,2060.8494408676643,Partially Paid,2024-08-28,90+,34.90581173342927,1,1,21.601469615628325,1.3563896463007,4,0.8632268358259136
INV01268,CUST001,Technology,2024-03-31,2024-05-30,1080.3921416118021,1277.6834498207616,0.0,Partially Paid,2024-08-10,90+,71.75689329888479,1,1,29.787690611414977,0.6714709457381209,2,0.3724413414696388
INV01269,CUST016,Retail,2024-12-09,2025-01-23,4325.105162507351,4223.991128413639,0.0,Partially Paid,2025-04-15,0-30,82.62390382419179,1,0,26.560587445773265,0.6634316355554762,4,0.47068316876208066
INV01270,CUST005,Retail,2022-06-11,2022-07-26,18548.507898748838,17179.851396335216,1193.0974954442486,Partially Paid,2022-09-23,90+,54.06115863400973,1,1,27.651957260569983,0.8443551801197425,0,0.6901559494044658
INV01271,CUST007,Healthcare,2024-03-21,2024-05-05,7851.504626046845,0.0,7512.671707767006,Overdue,,90+,5.745220428587791,0,1,24.601233178951933,1.357789051370675,1,0.29511483962666685
INV01272,CUST013,Finance,2023-09-28,2023-11-12,9830.067025556593,0.0,9532.89300896492,Overdue,,90+,0.0,0,1,25.07238957602094,1.0544283020139018,1,0.35042730751845624
INV01273,CUST018,Finance,2023-11-27,2023-12-12,9058.163220760476,4664.581107598008,4328.972759683945,Partially Paid,2024-02-08,90+,60.122279451665506,1,1,27.52726811893599,1.0069704596175892,4,0.39973701224654323
INV01274,CUST017,Retail,2023-03-30,2023-05-14,1316.4897750558105,550.4270578308709,194.79653769326433,Partially Paid,2023-05-14,90+,0.0,1,1,28.529561190180644,0.7757655192805138,2,0.32855539026321656
INV01275,CUST016,Retail,2023-11-14,2024-01-13,19962.876762187017,16771.176782694103,2237.6609969158044,Partially Paid,2024-03-04,90+,51.93706321101083,1,1,26.45999045617461,0.7669368968392726,0,0.12867324820205578
INV01276,CUST014,Manufacturing,2022-12-11,2023-02-09,6859.270432652999,3681.4562972763006,3039.8407386414065,Partially Paid,2023-04-12,90+,58.03633555684949,1,1,26.336418579051756,0.926799685481943,1,0.8820630551726043
INV01277,CUST016,Retail,2022-06-06,2022-07-06,14875.540496234758,10807.71758254291,3205.104732869805,Partially Paid,2022-07-25,90+,20.375332861264358,1,1,26.60437812172564,1.2502214694751865,2,0.7155286398927914
INV01278,CUST014,Manufacturing,2024-11-11,2024-12-11,10777.45322899726,10140.80983352424,231.32544292841717,Partially Paid,2024-12-11,0-30,0.0,1,0,26.30694971776443,0.3587392518569439,4,0.3648753198912017
INV01279,CUST015,Technology,2022-08-22,2022-10-06,16732.164373812077,13798.77503439046,2846.992381269189,Partially Paid,2022-11-03,90+,28.088806714173707,1,1,25.8963116744409,0.8984511682253573,2,0.2650711534061773
INV01280,CUST016,Retail,2024-12-22,2025-01-21,16693.02180631209,11654.620122059996,5336.94567621597,Partially Paid,2025-03-08,0-30,48.12345700955537,1,0,26.78036231450249,1.2244389738605568,5,0.15776655979325782
INV01281,CUST006,Healthcare,2024-11-10,2024-12-25,5672.239629155081,3557.072140129414,2806.6732144529433,Partially Paid,2025-01-28,0-30,30.250223861577734,1,0,24.472808880642337,0.7154673735384568,2,0.5304321512876451
